timestamp,open,high,low,close,volume
2024-06-18 10:17:20.819182,150.63684554367734,150.98592296898033,150.48983952447182,150.63684554367734,319
2024-06-19 10:17:20.819182,150.63684554367734,150.9576217850131,147.43675596960728,148.1164078058455,86
2024-06-20 10:17:20.819182,148.1164078058455,148.38463178501675,147.2607159045835,147.9086594659637,94
2024-06-21 10:17:20.819182,147.9086594659637,148.46557868890577,145.85933203172092,146.5436468592879,183
2024-06-22 10:17:20.819182,146.5436468592879,151.40886696957918,146.22371327634986,150.94534467801256,604
2024-06-23 10:17:20.819182,150.94534467801256,151.75651691180835,150.69048253604808,151.39087867106085,632
2024-06-24 10:17:20.819182,151.39087867106085,151.4646736150492,149.72346311608996,149.82077158139407,512
2024-06-25 10:17:20.819182,149.82077158139407,149.9617185307383,144.8586281695415,145.06625587030422,707
2024-06-26 10:17:20.819182,145.06625587030422,145.7089409572123,144.71022066664696,145.01660210608532,356
2024-06-27 10:17:20.819182,145.01660210608532,146.24010592694196,144.4379384594104,145.94309550926027,832
2024-06-28 10:17:20.819182,145.94309550926027,146.15766776629673,141.42499998029953,141.8325830993776,298
2024-06-29 10:17:20.819182,141.8325830993776,142.48021744281365,141.22971241198854,142.14529733538927,552
2024-06-30 10:17:20.819182,142.14529733538927,145.51139537455498,141.86521165287175,145.00686922273866,508
2024-07-01 10:17:20.819182,145.00686922273866,145.4620373337287,142.01804939542384,142.17436176093742,232
2024-07-02 10:17:20.819182,142.17436176093742,145.30587650453893,141.65667295978645,144.73237436143765,243
2024-07-03 10:17:20.819182,144.73237436143765,147.24822625292725,144.60433983058604,147.01928005354716,490
2024-07-04 10:17:20.819182,147.01928005354716,147.57495952323222,145.32439149415896,145.64054102934645,219
2024-07-05 10:17:20.819182,145.64054102934645,146.3119351792673,145.20443812203413,146.00964178175417,216
2024-07-06 10:17:20.819182,146.00964178175417,152.62774505715444,145.5452596218149,152.1724352441788,412
2024-07-07 10:17:20.819182,152.1724352441788,152.67239528932777,150.3801038581183,151.04901678261422,167
2024-07-08 10:17:20.819182,151.04901678261422,155.79019392731502,150.40381622697342,155.63999272330616,736
2024-07-09 10:17:20.819182,155.63999272330616,157.95979972562318,155.11762799373682,157.91592756928756,661
2024-07-10 10:17:20.819182,157.91592756928756,158.0642052938272,154.84211716210928,155.10379016161957,2
2024-07-11 10:17:20.819182,155.10379016161957,156.35166807786615,154.4728498369139,155.9710106492515,833
2024-07-12 10:17:20.819182,155.9710106492515,157.0728702001926,155.73372355304906,156.31933249680614,773
2024-07-13 10:17:20.819182,156.31933249680614,160.60147179934424,155.69248257150167,159.906685452757,558
2024-07-14 10:17:20.819182,159.906685452757,162.39812554501597,159.64473682073128,161.99307160045524,65
2024-07-15 10:17:20.819182,161.99307160045524,162.41289428325047,158.5373898560797,159.3030302386342,337
2024-07-16 10:17:20.819182,159.3030302386342,159.7913038261263,157.569147384187,157.75227982856597,915
2024-07-17 10:17:20.819182,157.75227982856597,158.10603875877317,153.17117759544587,153.45123141000207,270
2024-07-18 10:17:20.819182,153.45123141000207,155.35714869117504,153.0730168063812,155.16834452901256,720
2024-07-19 10:17:20.819182,155.16834452901256,155.340020492299,153.8300713912583,154.2514191048487,493
2024-07-20 10:17:20.819182,154.2514191048487,154.65828438526117,152.98136847878135,152.98651230868708,232
2024-07-21 10:17:20.819182,152.98651230868708,156.9432304291942,152.675280857903,156.19333366003397,779
2024-07-22 10:17:20.819182,156.19333366003397,158.00787287703727,155.79820823091086,157.40804858087503,60
2024-07-23 10:17:20.819182,157.40804858087503,157.6548094958089,154.4566746865714,154.7111802962269,801
2024-07-24 10:17:20.819182,154.7111802962269,154.9796628949883,152.37631866098232,153.02046768590597,448
2024-07-25 10:17:20.819182,153.02046768590597,153.46021019645826,146.43899502171462,147.11000786991065,169
2024-07-26 10:17:20.819182,147.11000786991065,151.7792401086282,146.73560471218426,151.03860976964017,736
2024-07-27 10:17:20.819182,151.03860976964017,154.61193579183123,150.58306805782027,154.1352822902556,272
2024-07-28 10:17:20.819182,154.1352822902556,160.69062173791121,153.85320734942053,160.18478875249275,406
2024-07-29 10:17:20.819182,160.18478875249275,160.87560741275934,159.96360142089023,160.30987964044544,880
2024-07-30 10:17:20.819182,160.30987964044544,162.22524896018743,160.19737237772014,161.947610510766,331
2024-07-31 10:17:20.819182,161.947610510766,167.9068063546219,161.6070911383605,167.1396357844384,625
2024-08-01 10:17:20.819182,167.1396357844384,167.64246877005988,164.73405015063733,164.7902346211069,757
2024-08-02 10:17:20.819182,164.7902346211069,166.01604397807583,164.57106807432186,165.85637101016962,732
2024-08-03 10:17:20.819182,165.85637101016962,168.41341351028507,165.650293223072,167.95998942024877,583
2024-08-04 10:17:20.819182,167.95998942024877,170.19738687009317,167.93557291908454,169.73063157042296,96
2024-08-05 10:17:20.819182,169.73063157042296,170.10696360440608,168.11106657779507,168.43408066180882,556
2024-08-06 10:17:20.819182,168.43408066180882,168.53104209978991,168.17654707639016,168.21052896172316,647
2024-08-07 10:17:20.819182,168.21052896172316,169.66153488002809,167.77034701559688,169.20901498593014,951
2024-08-08 10:17:20.819182,169.20901498593014,169.8774852986721,167.58865191935314,167.78415670098198,369
2024-08-09 10:17:20.819182,167.78415670098198,168.57807397503706,165.59889828619222,165.74576953356103,513
2024-08-10 10:17:20.819182,165.74576953356103,167.53998811666895,165.3701719704551,167.02262335745556,16
2024-08-11 10:17:20.819182,167.02262335745556,171.19025177746087,166.71580786668534,171.1579646245525,116
2024-08-12 10:17:20.819182,171.1579646245525,172.70587179956036,170.5686381087468,172.38617421558442,786
2024-08-13 10:17:20.819182,172.38617421558442,172.7700732000681,170.27022165760687,170.8955329280073,313
2024-08-14 10:17:20.819182,170.8955329280073,171.67349589163916,168.7876713047092,169.26587045426965,563
2024-08-15 10:17:20.819182,169.26587045426965,169.44409331671486,167.53949965563024,168.35806274174092,956
2024-08-16 10:17:20.819182,168.35806274174092,175.32455946516072,167.58653891049912,175.2131285224204,300
2024-08-17 10:17:20.819182,175.2131285224204,175.68196268626647,172.71411105276312,172.910984147053,794
2024-08-18 10:17:20.819182,172.910984147053,179.10288816807494,172.0737018825841,178.47790289368547,681
2024-08-19 10:17:20.819182,178.47790289368547,178.87191968528109,178.3825614364203,178.42287415025498,397
