timestamp,open,high,low,close,volume
2025-10-06 20:05:07.462857,191.3189193575023,192.06048420299447,190.83526326198438,191.3189193575023,924
2025-10-06 21:05:07.462857,191.3189193575023,191.86416862832579,190.5555607816236,190.95275031955885,182
2025-10-06 22:05:07.462857,190.95275031955885,192.72454174223844,190.62906248547074,191.88450365561758,13
2025-10-06 23:05:07.462857,191.88450365561758,194.72727885655434,191.50375559067848,194.21537074754949,789
2025-10-07 00:05:07.462857,194.21537074754949,195.73381514993883,193.4497916668499,194.83480940003284,304
2025-10-07 01:05:07.462857,194.83480940003284,195.94824774318238,194.7322817976413,195.77525025146545,376
2025-10-07 02:05:07.462857,195.77525025146545,196.1069317531231,194.51611977422925,195.26889424341624,683
2025-10-07 03:05:07.462857,195.26889424341624,197.21716398677322,194.65369778179138,196.5712810349594,995
2025-10-07 04:05:07.462857,196.5712810349594,197.15845858318414,193.66930707231668,194.49671599584542,645
2025-10-07 05:05:07.462857,194.49671599584542,195.24433721939437,194.32156883560367,195.02197369695477,674
2025-10-07 06:05:07.462857,195.02197369695477,196.31316428907294,194.6168649276598,195.42065036312908,812
2025-10-07 07:05:07.462857,195.42065036312908,197.51114595809165,194.60664404854552,196.57082497168318,494
2025-10-07 08:05:07.462857,196.57082497168318,197.19524885840937,194.93740935938075,195.04745017351513,849
2025-10-07 09:05:07.462857,195.04745017351513,195.94734470400488,193.51846736370857,193.77619209449736,543
2025-10-07 10:05:07.462857,193.77619209449736,194.01228747389408,192.21460044049152,192.87821315718978,15
2025-10-07 11:05:07.462857,192.87821315718978,193.3707372731748,192.67675823648548,192.75722226432407,202
2025-10-07 12:05:07.462857,192.75722226432407,193.35427981984918,190.49862693217563,190.9347122739852,871
2025-10-07 13:05:07.462857,190.9347122739852,193.7357930922878,190.78918261719008,193.1914366632023,116
2025-10-07 14:05:07.462857,193.1914366632023,193.63023325424058,192.70805223059128,192.85666901792078,508
2025-10-07 15:05:07.462857,192.85666901792078,194.54476341766053,191.9328419973142,193.9000914895298,3
2025-10-07 16:05:07.462857,193.9000914895298,195.37636141687207,192.9879760764655,194.64874574686363,756
2025-10-07 17:05:07.462857,194.64874574686363,195.34710211605753,194.0364077739635,194.70912984423248,808
2025-10-07 18:05:07.462857,194.70912984423248,196.61893873116554,194.19056666386334,196.0346400410547,308
2025-10-07 19:05:07.462857,196.0346400410547,196.37728257984156,194.7015560209946,195.0421669663374,898
2025-10-07 20:05:07.462857,195.0421669663374,195.4261301722787,194.57313799069985,194.60570996715114,451
2025-10-07 21:05:07.462857,194.60570996715114,195.65946466415082,194.32274403931126,194.86990628370083,628
2025-10-07 22:05:07.462857,194.86990628370083,195.37966374356577,192.45270613098637,193.13122931589334,936
2025-10-07 23:05:07.462857,193.13122931589334,193.22080502794597,191.61824109574155,191.8494902326037,556
2025-10-08 00:05:07.462857,191.8494902326037,192.017156000523,189.56343793023538,190.44972285153065,31
2025-10-08 01:05:07.462857,190.44972285153065,191.80299319397602,189.55030540931463,191.5775068142594,502
2025-10-08 02:05:07.462857,191.5775068142594,192.86775077010216,191.44820724033843,192.29934413938193,974
2025-10-08 03:05:07.462857,192.29934413938193,192.6540460458185,190.19878163116658,191.0496417622139,404
